boundary_id,date,bin,n
3_12,2024-11-11,325,0
3_12,2024-11-11,375,0
3_12,2024-11-11,425,0
3_12,2024-11-11,475,0
3_12,2024-11-11,525,1
3_12,2024-11-11,575,0
3_12,2024-11-11,625,0
3_12,2024-11-11,675,0
3_12,2024-11-11,725,0
3_12,2024-11-11,775,0
3_12,2024-11-11,825,0
3_12,2024-11-11,875,0
3_12,2024-11-11,925,0
3_12,2024-11-11,975,0
3_12,2024-11-11,1025,1
3_12,2024-11-11,1075,2
3_12,2024-11-11,1125,0
3_12,2024-11-11,1175,0
3_12,2024-11-11,1225,0
3_12,2024-11-11,1275,0
3_12,2024-11-11,1325,0
3_12,2024-11-11,1375,0
3_12,2024-11-11,1425,0
3_12,2024-11-11,1475,0
3_12,2024-11-11,1525,0
3_12,2024-11-11,1575,0
3_12,2024-11-11,1625,0
3_12,2024-11-11,1675,0
3_12,2024-11-11,1725,0
3_12,2024-11-11,1775,0
3_12,2024-11-11,1825,1
3_12,2024-11-11,1875,0
3_12,2024-11-11,1925,0
3_12,2024-11-11,1975,0
3_12,2024-11-19,-1975,0
3_12,2024-11-19,-1925,0
3_12,2024-11-19,-1875,0
3_12,2024-11-19,-1825,0
3_12,2024-11-19,-1775,0
3_12,2024-11-19,-1725,0
3_12,2024-11-19,-1675,0
3_12,2024-11-19,-1625,0
3_12,2024-11-19,-1575,0
3_12,2024-11-19,-1525,0
3_12,2024-11-19,-1475,0
3_12,2024-11-19,-1425,0
3_12,2024-11-19,-1375,0
3_12,2024-11-19,-1325,0
3_12,2024-11-19,-1275,0
3_12,2024-11-19,-1225,0
3_12,2024-11-19,-1175,0
3_12,2024-11-19,-1125,0
3_12,2024-11-19,-1075,0
3_12,2024-11-19,-1025,0
3_12,2024-11-19,-975,0
3_12,2024-11-19,-925,0
3_12,2024-11-19,-875,0
3_12,2024-11-19,-825,0
3_12,2024-11-19,-775,1
3_12,2024-11-19,-725,0
3_12,2024-11-19,-675,1
3_12,2024-11-19,-625,0
3_12,2024-11-19,-575,0
3_12,2024-11-19,-525,0
3_12,2024-11-19,-475,1
3_12,2024-11-19,-425,0
3_12,2024-11-19,-375,0
3_12,2024-11-19,-325,0
3_12,2024-11-19,-275,0
3_12,2024-11-19,-225,0
3_12,2024-11-19,-175,0
3_12,2024-11-19,-125,1
3_12,2024-11-19,-75,0
3_12,2024-11-19,-25,0
3_12,2024-11-19,25,0
3_12,2024-11-19,75,0
3_12,2024-11-19,125,0
3_12,2024-11-19,175,0
3_12,2024-11-19,225,0
3_12,2024-11-19,275,0
3_12,2024-11-19,325,0
3_12,2024-11-19,375,0
3_12,2024-11-19,425,1
3_12,2024-11-19,475,0
3_12,2024-11-19,525,0
3_12,2024-11-19,575,0
3_12,2024-11-19,625,0
3_12,2024-11-19,675,0
3_12,2024-11-19,725,0
3_12,2024-11-19,775,0
3_12,2024-11-19,825,0
3_12,2024-11-19,875,0
3_12,2024-11-19,925,0
3_12,2024-11-19,975,0
3_12,2024-11-19,1025,0
3_12,2024-11-19,1075,1
3_12,2024-11-19,1125,0
3_12,2024-11-19,1175,0
3_12,2024-11-19,1225,2
3_12,2024-11-19,1275,0
3_12,2024-11-19,1325,1
3_12,2024-11-19,1375,0
3_12,2024-11-19,1425,0
3_12,2024-11-19,1475,0
3_12,2024-11-19,1525,0
3_12,2024-11-19,1575,0
3_12,2024-11-19,1625,0
3_12,2024-11-19,1675,1
3_12,2024-11-19,1725,0
3_12,2024-11-19,1775,0
3_12,2024-11-19,1825,0
3_12,2024-11-19,1875,0
3_12,2024-11-19,1925,1
3_12,2024-11-19,1975,2
3_12,2024-11-20,-1975,1
3_12,2024-11-20,-1925,1
3_12,2024-11-20,-1875,0
3_12,2024-11-20,-1825,0
3_12,2024-11-20,-1775,1
3_12,2024-11-20,-1725,2
3_12,2024-11-20,-1675,0
3_12,2024-11-20,-1625,4
3_12,2024-11-20,-1575,1
3_12,2024-11-20,-1525,0
3_12,2024-11-20,-1475,0
3_12,2024-11-20,-1425,0
3_12,2024-11-20,-1375,0
3_12,2024-11-20,-1325,0
3_12,2024-11-20,-1275,0
3_12,2024-11-20,-1225,0
3_12,2024-11-20,-1175,1
3_12,2024-11-20,-1125,1
3_12,2024-11-20,-1075,1
3_12,2024-11-20,-1025,1
3_12,2024-11-20,-975,0
3_12,2024-11-20,-925,0
3_12,2024-11-20,-875,0
3_12,2024-11-20,-825,1
3_12,2024-11-20,-775,0
3_12,2024-11-20,-725,0
3_12,2024-11-20,-675,0
3_12,2024-11-20,-625,0
3_12,2024-11-20,-575,0
3_12,2024-11-20,-525,0
3_12,2024-11-20,-475,0
3_12,2024-11-20,-425,0
3_12,2024-11-20,-375,0
3_12,2024-11-20,-325,0
3_12,2024-11-20,-275,0
3_12,2024-11-20,-225,0
3_12,2024-11-20,-175,1
3_12,2024-11-20,-125,0
3_12,2024-11-20,-75,0
3_12,2024-11-20,-25,0
3_12,2024-11-20,25,0
3_12,2024-11-20,75,0
3_12,2024-11-20,125,0
3_12,2024-11-20,175,0
3_12,2024-11-20,225,0
3_12,2024-11-20,275,0
3_12,2024-11-20,325,0
3_12,2024-11-20,375,0
3_12,2024-11-20,425,0
3_12,2024-11-20,475,0
3_12,2024-11-20,525,0
3_12,2024-11-20,575,0
3_12,2024-11-20,625,0
3_12,2024-11-20,675,0
3_12,2024-11-20,725,0
3_12,2024-11-20,775,0
3_12,2024-11-20,825,0
3_12,2024-11-20,875,0
3_12,2024-11-20,925,1
3_12,2024-11-20,975,0
3_12,2024-11-20,1025,0
3_12,2024-11-20,1075,0
3_12,2024-11-20,1125,0
3_12,2024-11-20,1175,0
3_12,2024-11-20,1225,0
3_12,2024-11-20,1275,1
3_12,2024-11-20,1325,0
3_12,2024-11-20,1375,2
3_12,2024-11-20,1425,0
3_12,2024-11-20,1475,1
3_12,2024-11-20,1525,1
3_12,2024-11-20,1575,0
3_12,2024-11-20,1625,0
3_12,2024-11-20,1675,0
3_12,2024-11-20,1725,1
3_12,2024-11-20,1775,0
3_12,2024-11-20,1825,0
3_12,2024-11-20,1875,0
3_12,2024-11-20,1925,0
3_12,2024-11-20,1975,1
3_12,2024-11-28,-1975,0
3_12,2024-11-28,-1925,0
3_12,2024-11-28,-1875,0
3_12,2024-11-28,-1825,0
3_12,2024-11-28,-1775,0
3_12,2024-11-28,-1725,0
3_12,2024-11-28,-1675,0
3_12,2024-11-28,-1625,0
3_12,2024-11-28,-1575,0
3_12,2024-11-28,-1525,0
3_12,2024-11-28,-1475,0
3_12,2024-11-28,-1425,0
3_12,2024-11-28,-1375,0
3_12,2024-11-28,-1325,0
3_12,2024-11-28,-1275,0
3_12,2024-11-28,-1225,0
3_12,2024-11-28,-1175,0
3_12,2024-11-28,-1125,0
3_12,2024-11-28,-1075,0
3_12,2024-11-28,-1025,0
3_12,2024-11-28,-975,0
3_12,2024-11-28,-925,0
3_12,2024-11-28,-875,0
3_12,2024-11-28,-825,0
3_12,2024-11-28,-775,0
3_12,2024-11-28,-725,0
3_12,2024-11-28,-675,0
3_12,2024-11-28,-625,0
3_12,2024-11-28,-575,0
3_12,2024-11-28,-525,0
3_12,2024-11-28,-475,0
3_12,2024-11-28,-425,0
3_12,2024-11-28,-375,0
3_12,2024-11-28,-325,0
3_12,2024-11-28,-275,0
3_12,2024-11-28,-225,1
3_12,2024-11-28,-175,0
3_12,2024-11-28,-125,0
3_12,2024-11-28,-75,0
3_12,2024-11-28,-25,0
3_12,2024-11-28,25,1
3_12,2024-11-28,75,0
3_12,2024-11-28,125,0
3_12,2024-11-28,175,2
3_12,2024-11-28,225,1
3_12,2024-11-28,275,0
3_12,2024-11-28,325,0
3_12,2024-11-28,375,0
3_12,2024-11-28,425,0
3_12,2024-11-28,475,0
3_12,2024-11-28,525,0
3_12,2024-11-28,575,0
3_12,2024-11-28,625,1
3_12,2024-11-28,675,0
3_12,2024-11-28,725,0
3_12,2024-11-28,775,0
3_12,2024-11-28,825,0
3_12,2024-11-28,875,1
3_12,2024-11-28,925,0
3_12,2024-11-28,975,0
3_12,2024-11-28,1025,0
3_12,2024-11-28,1075,0
3_12,2024-11-28,1125,2
3_12,2024-11-28,1175,0
3_12,2024-11-28,1225,0
3_12,2024-11-28,1275,0
3_12,2024-11-28,1325,0
3_12,2024-11-28,1375,0
3_12,2024-11-28,1425,0
3_12,2024-11-28,1475,0
3_12,2024-11-28,1525,0
3_12,2024-11-28,1575,0
3_12,2024-11-28,1625,0
3_12,2024-11-28,1675,2
3_12,2024-11-28,1725,0
3_12,2024-11-28,1775,0
3_12,2024-11-28,1825,0
3_12,2024-11-28,1875,0
3_12,2024-11-28,1925,0
3_12,2024-11-28,1975,0
3_12,2024-11-29,-1975,0
3_12,2024-11-29,-1925,0
3_12,2024-11-29,-1875,1
3_12,2024-11-29,-1825,0
3_12,2024-11-29,-1775,1
3_12,2024-11-29,-1725,0
3_12,2024-11-29,-1675,1
3_12,2024-11-29,-1625,0
3_12,2024-11-29,-1575,0
3_12,2024-11-29,-1525,1
3_12,2024-11-29,-1475,0
3_12,2024-11-29,-1425,0
3_12,2024-11-29,-1375,0
3_12,2024-11-29,-1325,0
3_12,2024-11-29,-1275,1
3_12,2024-11-29,-1225,1
3_12,2024-11-29,-1175,1
3_12,2024-11-29,-1125,1
3_12,2024-11-29,-1075,0
3_12,2024-11-29,-1025,0
3_12,2024-11-29,-975,1
3_12,2024-11-29,-925,0
3_12,2024-11-29,-875,0
3_12,2024-11-29,-825,0
3_12,2024-11-29,-775,0
3_12,2024-11-29,-725,0
3_12,2024-11-29,-675,1
3_12,2024-11-29,-625,0
3_12,2024-11-29,-575,0
3_12,2024-11-29,-525,0
3_12,2024-11-29,-475,0
3_12,2024-11-29,-425,0
3_12,2024-11-29,-375,0
3_12,2024-11-29,-325,0
3_12,2024-11-29,-275,0
3_12,2024-11-29,-225,1
3_12,2024-11-29,-175,0
3_12,2024-11-29,-125,0
3_12,2024-11-29,-75,0
3_12,2024-11-29,-25,0
3_12,2024-11-29,25,0
3_12,2024-11-29,75,0
3_12,2024-11-29,125,0
3_12,2024-11-29,175,0
3_12,2024-11-29,225,0
3_12,2024-11-29,275,0
3_12,2024-11-29,325,0
3_12,2024-11-29,375,0
3_12,2024-11-29,425,0
3_12,2024-11-29,475,0
3_12,2024-11-29,525,1
3_12,2024-11-29,575,0
3_12,2024-11-29,625,1
3_12,2024-11-29,675,1
3_12,2024-11-29,725,1
3_12,2024-11-29,775,0
3_12,2024-11-29,825,1
3_12,2024-11-29,875,0
3_12,2024-11-29,925,0
3_12,2024-11-29,975,1
3_12,2024-11-29,1025,0
3_12,2024-11-29,1075,0
3_12,2024-11-29,1125,1
3_12,2024-11-29,1175,3
3_12,2024-11-29,1225,1
3_12,2024-11-29,1275,0
3_12,2024-11-29,1325,0
3_12,2024-11-29,1375,0
3_12,2024-11-29,1425,0
3_12,2024-11-29,1475,0
3_12,2024-11-29,1525,0
3_12,2024-11-29,1575,0
3_12,2024-11-29,1625,0
3_12,2024-11-29,1675,0
3_12,2024-11-29,1725,1
3_12,2024-11-29,1775,1
3_12,2024-11-29,1825,0
3_12,2024-11-29,1875,0
3_12,2024-11-29,1925,1
3_12,2024-11-29,1975,0
3_12,2024-12-07,-1975,0
3_12,2024-12-07,-1925,0
3_12,2024-12-07,-1875,0
3_12,2024-12-07,-1825,0
3_12,2024-12-07,-1775,0
3_12,2024-12-07,-1725,0
3_12,2024-12-07,-1675,0
3_12,2024-12-07,-1625,0
3_12,2024-12-07,-1575,0
3_12,2024-12-07,-1525,0
3_12,2024-12-07,-1475,0
3_12,2024-12-07,-1425,0
3_12,2024-12-07,-1375,0
3_12,2024-12-07,-1325,0
3_12,2024-12-07,-1275,0
3_12,2024-12-07,-1225,0
3_12,2024-12-07,-1175,0
3_12,2024-12-07,-1125,0
3_12,2024-12-07,-1075,0
3_12,2024-12-07,-1025,0
3_12,2024-12-07,-975,0
3_12,2024-12-07,-925,1
3_12,2024-12-07,-875,0
3_12,2024-12-07,-825,0
3_12,2024-12-07,-775,1
3_12,2024-12-07,-725,0
3_12,2024-12-07,-675,0
3_12,2024-12-07,-625,0
3_12,2024-12-07,-575,0
3_12,2024-12-07,-525,1
3_12,2024-12-07,-475,0
3_12,2024-12-07,-425,0
3_12,2024-12-07,-375,1
3_12,2024-12-07,-325,0
3_12,2024-12-07,-275,0
3_12,2024-12-07,-225,2
3_12,2024-12-07,-175,0
3_12,2024-12-07,-125,0
3_12,2024-12-07,-75,0
3_12,2024-12-07,-25,0
3_12,2024-12-07,25,0
3_12,2024-12-07,75,0
3_12,2024-12-07,125,0
3_12,2024-12-07,175,0
3_12,2024-12-07,225,0
3_12,2024-12-07,275,1
3_12,2024-12-07,325,0
3_12,2024-12-07,375,0
3_12,2024-12-07,425,0
3_12,2024-12-07,475,0
3_12,2024-12-07,525,0
3_12,2024-12-07,575,0
3_12,2024-12-07,625,0
3_12,2024-12-07,675,0
3_12,2024-12-07,725,0
3_12,2024-12-07,775,1
3_12,2024-12-07,825,1
3_12,2024-12-07,875,3
3_12,2024-12-07,925,1
3_12,2024-12-07,975,0
3_12,2024-12-07,1025,1
3_12,2024-12-07,1075,0
3_12,2024-12-07,1125,0
3_12,2024-12-07,1175,0
3_12,2024-12-07,1225,1
3_12,2024-12-07,1275,0
3_12,2024-12-07,1325,0
3_12,2024-12-07,1375,0
3_12,2024-12-07,1425,1
3_12,2024-12-07,1475,0
3_12,2024-12-07,1525,0
3_12,2024-12-07,1575,1
3_12,2024-12-07,1625,0
3_12,2024-12-07,1675,0
3_12,2024-12-07,1725,1
3_12,2024-12-07,1775,0
3_12,2024-12-07,1825,0
3_12,2024-12-07,1875,0
3_12,2024-12-07,1925,0
3_12,2024-12-07,1975,0
3_12,2024-12-08,-1975,5
3_12,2024-12-08,-1925,0
3_12,2024-12-08,-1875,2
3_12,2024-12-08,-1825,1
3_12,2024-12-08,-1775,0
3_12,2024-12-08,-1725,1
3_12,2024-12-08,-1675,0
3_12,2024-12-08,-1625,1
3_12,2024-12-08,-1575,0
3_12,2024-12-08,-1525,2
3_12,2024-12-08,-1475,4
3_12,2024-12-08,-1425,1
3_12,2024-12-08,-1375,0
3_12,2024-12-08,-1325,2
3_12,2024-12-08,-1275,0
3_12,2024-12-08,-1225,0
3_12,2024-12-08,-1175,0
3_12,2024-12-08,-1125,0
3_12,2024-12-08,-1075,3
3_12,2024-12-08,-1025,0
3_12,2024-12-08,-975,1
3_12,2024-12-08,-925,0
3_12,2024-12-08,-875,0
3_12,2024-12-08,-825,1
3_12,2024-12-08,-775,2
3_12,2024-12-08,-725,0
3_12,2024-12-08,-675,2
3_12,2024-12-08,-625,0
3_12,2024-12-08,-575,0
3_12,2024-12-08,-525,0
3_12,2024-12-08,-475,1
3_12,2024-12-08,-425,0
3_12,2024-12-08,-375,0
3_12,2024-12-08,-325,0
3_12,2024-12-08,-275,2
3_12,2024-12-08,-225,0
3_12,2024-12-08,-175,1
3_12,2024-12-08,-125,2
3_12,2024-12-08,-75,0
3_12,2024-12-08,-25,0
3_12,2024-12-08,25,0
3_12,2024-12-08,75,0
3_12,2024-12-08,125,0
3_12,2024-12-08,175,0
3_12,2024-12-08,225,0
3_12,2024-12-08,275,0
3_12,2024-12-08,325,0
3_12,2024-12-08,375,0
3_12,2024-12-08,425,0
3_12,2024-12-08,475,0
3_12,2024-12-08,525,1
3_12,2024-12-08,575,1
3_12,2024-12-08,625,0
3_12,2024-12-08,675,0
3_12,2024-12-08,725,2
3_12,2024-12-08,775,2
3_12,2024-12-08,825,4
3_12,2024-12-08,875,2
3_12,2024-12-08,925,1
3_12,2024-12-08,975,0
3_12,2024-12-08,1025,3
3_12,2024-12-08,1075,0
3_12,2024-12-08,1125,1
3_12,2024-12-08,1175,1
3_12,2024-12-08,1225,0
3_12,2024-12-08,1275,3
3_12,2024-12-08,1325,2
3_12,2024-12-08,1375,2
3_12,2024-12-08,1425,0
3_12,2024-12-08,1475,2
3_12,2024-12-08,1525,0
3_12,2024-12-08,1575,0
3_12,2024-12-08,1625,0
3_12,2024-12-08,1675,0
3_12,2024-12-08,1725,3
3_12,2024-12-08,1775,1
3_12,2024-12-08,1825,0
3_12,2024-12-08,1875,2
3_12,2024-12-08,1925,4
3_12,2024-12-08,1975,1
3_12,2024-12-16,-1975,0
3_12,2024-12-16,-1925,0
3_12,2024-12-16,-1875,0
3_12,2024-12-16,-1825,0
3_12,2024-12-16,-1775,0
3_12,2024-12-16,-1725,0
3_12,2024-12-16,-1675,0
3_12,2024-12-16,-1625,0
3_12,2024-12-16,-1575,0
3_12,2024-12-16,-1525,0
3_12,2024-12-16,-1475,0
3_12,2024-12-16,-1425,0
3_12,2024-12-16,-1375,0
3_12,2024-12-16,-1325,0
3_12,2024-12-16,-1275,0
3_12,2024-12-16,-1225,0
3_12,2024-12-16,-1175,0
3_12,2024-12-16,-1125,0
3_12,2024-12-16,-1075,1
3_12,2024-12-16,-1025,0
3_12,2024-12-16,-975,0
3_12,2024-12-16,-925,0
3_12,2024-12-16,-875,0
3_12,2024-12-16,-825,0
3_12,2024-12-16,-775,0
3_12,2024-12-16,-725,0
3_12,2024-12-16,-675,0
3_12,2024-12-16,-625,1
3_12,2024-12-16,-575,0
3_12,2024-12-16,-525,0
3_12,2024-12-16,-475,0
3_12,2024-12-16,-425,0
3_12,2024-12-16,-375,0
3_12,2024-12-16,-325,0
3_12,2024-12-16,-275,0
3_12,2024-12-16,-225,0
3_12,2024-12-16,-175,0
3_12,2024-12-16,-125,0
3_12,2024-12-16,-75,0
3_12,2024-12-16,-25,0
3_12,2024-12-16,25,0
3_12,2024-12-16,75,0
3_12,2024-12-16,125,0
3_12,2024-12-16,175,0
3_12,2024-12-16,225,0
3_12,2024-12-16,275,0
3_12,2024-12-16,325,0
3_12,2024-12-16,375,0
3_12,2024-12-16,425,0
3_12,2024-12-16,475,0
3_12,2024-12-16,525,0
3_12,2024-12-16,575,0
3_12,2024-12-16,625,0
3_12,2024-12-16,675,0
3_12,2024-12-16,725,0
3_12,2024-12-16,775,1
3_12,2024-12-16,825,0
3_12,2024-12-16,875,0
3_12,2024-12-16,925,1
3_12,2024-12-16,975,1
3_12,2024-12-16,1025,0
3_12,2024-12-16,1075,1
3_12,2024-12-16,1125,0
3_12,2024-12-16,1175,0
3_12,2024-12-16,1225,2
3_12,2024-12-16,1275,1
3_12,2024-12-16,1325,0
3_12,2024-12-16,1375,1
3_12,2024-12-16,1425,0
3_12,2024-12-16,1475,0
3_12,2024-12-16,1525,0
3_12,2024-12-16,1575,2
3_12,2024-12-16,1625,0
3_12,2024-12-16,1675,0
3_12,2024-12-16,1725,0
3_12,2024-12-16,1775,0
3_12,2024-12-16,1825,0
3_12,2024-12-16,1875,0
3_12,2024-12-16,1925,0
3_12,2024-12-16,1975,5
3_12,2024-12-17,-1975,0
3_12,2024-12-17,-1925,0
3_12,2024-12-17,-1875,0
3_12,2024-12-17,-1825,0
3_12,2024-12-17,-1775,1
3_12,2024-12-17,-1725,0
3_12,2024-12-17,-1675,0
3_12,2024-12-17,-1625,0
3_12,2024-12-17,-1575,0
3_12,2024-12-17,-1525,0
3_12,2024-12-17,-1475,0
3_12,2024-12-17,-1425,0
3_12,2024-12-17,-1375,0
3_12,2024-12-17,-1325,0
3_12,2024-12-17,-1275,0
3_12,2024-12-17,-1225,0
3_12,2024-12-17,-1175,0
3_12,2024-12-17,-1125,1
3_12,2024-12-17,-1075,0
3_12,2024-12-17,-1025,0
3_12,2024-12-17,-975,0
3_12,2024-12-17,-925,0
3_12,2024-12-17,-875,0
3_12,2024-12-17,-825,0
3_12,2024-12-17,-775,0
3_12,2024-12-17,-725,0
3_12,2024-12-17,-675,0
3_12,2024-12-17,-625,1
3_12,2024-12-17,-575,0
3_12,2024-12-17,-525,0
3_12,2024-12-17,-475,0
3_12,2024-12-17,-425,0
3_12,2024-12-17,-375,0
3_12,2024-12-17,-325,0
3_12,2024-12-17,-275,0
3_12,2024-12-17,-225,0
3_12,2024-12-17,-175,0
3_12,2024-12-17,-125,0
3_12,2024-12-17,-75,0
3_12,2024-12-17,-25,0
3_12,2024-12-17,25,0
3_12,2024-12-17,75,0
3_12,2024-12-17,125,0
3_12,2024-12-17,175,0
3_12,2024-12-17,225,1
3_12,2024-12-17,275,0
3_12,2024-12-17,325,0
3_12,2024-12-17,375,0
3_12,2024-12-17,425,0
3_12,2024-12-17,475,0
3_12,2024-12-17,525,0
3_12,2024-12-17,575,0
3_12,2024-12-17,625,0
3_12,2024-12-17,675,0
3_12,2024-12-17,725,0
3_12,2024-12-17,775,0
3_12,2024-12-17,825,0
3_12,2024-12-17,875,0
3_12,2024-12-17,925,0
3_12,2024-12-17,975,0
3_12,2024-12-17,1025,0
3_12,2024-12-17,1075,1
3_12,2024-12-17,1125,0
3_12,2024-12-17,1175,0
3_12,2024-12-17,1225,0
3_12,2024-12-17,1275,0
3_12,2024-12-17,1325,0
3_12,2024-12-17,1375,0
3_12,2024-12-17,1425,2
3_12,2024-12-17,1475,0
3_12,2024-12-17,1525,0
3_12,2024-12-17,1575,1
3_12,2024-12-17,1625,0
3_12,2024-12-17,1675,0
3_12,2024-12-17,1725,0
3_12,2024-12-17,1775,0
3_12,2024-12-17,1825,0
3_12,2024-12-17,1875,0
3_12,2024-12-17,1925,1
3_12,2024-12-17,1975,0
3_12,2025-01-09,-1975,0
3_12,2025-01-09,-1925,0
3_12,2025-01-09,-1875,0
3_12,2025-01-09,-1825,0
3_12,2025-01-09,-1775,0
3_12,2025-01-09,-1725,0
3_12,2025-01-09,-1675,0
3_12,2025-01-09,-1625,0
3_12,2025-01-09,-1575,0
3_12,2025-01-09,-1525,0
3_12,2025-01-09,-1475,0
3_12,2025-01-09,-1425,0
3_12,2025-01-09,-1375,0
3_12,2025-01-09,-1325,0
3_12,2025-01-09,-1275,0
3_12,2025-01-09,-1225,0
3_12,2025-01-09,-1175,0
3_12,2025-01-09,-1125,0
3_12,2025-01-09,-1075,0
3_12,2025-01-09,-1025,0
3_12,2025-01-09,-975,0
3_12,2025-01-09,-925,0
3_12,2025-01-09,-875,0
3_12,2025-01-09,-825,0
3_12,2025-01-09,-775,3
3_12,2025-01-09,-725,4
3_12,2025-01-09,-675,0
3_12,2025-01-09,-625,0
3_12,2025-01-09,-575,0
3_12,2025-01-09,-525,0
3_12,2025-01-09,-475,0
3_12,2025-01-09,-425,1
3_12,2025-01-09,-375,1
3_12,2025-01-09,-325,0
3_12,2025-01-09,-275,0
3_12,2025-01-09,-225,0
3_12,2025-01-09,-175,0
3_12,2025-01-09,-125,0
3_12,2025-01-09,-75,0
3_12,2025-01-09,-25,0
3_12,2025-01-09,25,1
3_12,2025-01-09,75,0
3_12,2025-01-09,125,0
3_12,2025-01-09,175,0
3_12,2025-01-09,225,0
3_12,2025-01-09,275,0
3_12,2025-01-09,325,0
3_12,2025-01-09,375,0
3_12,2025-01-09,425,0
3_12,2025-01-09,475,0
3_12,2025-01-09,525,0
3_12,2025-01-09,575,0
3_12,2025-01-09,625,0
3_12,2025-01-09,675,1
3_12,2025-01-09,725,0
3_12,2025-01-09,775,0
3_12,2025-01-09,825,0
3_12,2025-01-09,875,0
3_12,2025-01-09,925,2
3_12,2025-01-09,975,0
3_12,2025-01-09,1025,0
3_12,2025-01-09,1075,1
3_12,2025-01-09,1125,0
3_12,2025-01-09,1175,0
3_12,2025-01-09,1225,0
3_12,2025-01-09,1275,4
3_12,2025-01-09,1325,0
3_12,2025-01-09,1375,0
3_12,2025-01-09,1425,0
3_12,2025-01-09,1475,1
3_12,2025-01-09,1525,0
3_12,2025-01-09,1575,0
3_12,2025-01-09,1625,1
3_12,2025-01-09,1675,0
3_12,2025-01-09,1725,0
3_12,2025-01-09,1775,1
3_12,2025-01-09,1825,2
3_12,2025-01-09,1875,0
3_12,2025-01-09,1925,1
3_12,2025-01-09,1975,0
3_12,2025-01-10,-1975,2
3_12,2025-01-10,-1925,0
3_12,2025-01-10,-1875,0
3_12,2025-01-10,-1825,0
3_12,2025-01-10,-1775,0
3_12,2025-01-10,-1725,0
3_12,2025-01-10,-1675,0
3_12,2025-01-10,-1625,0
3_12,2025-01-10,-1575,0
3_12,2025-01-10,-1525,1
3_12,2025-01-10,-1475,0
3_12,2025-01-10,-1425,1
3_12,2025-01-10,-1375,1
3_12,2025-01-10,-1325,0
3_12,2025-01-10,-1275,0
3_12,2025-01-10,-1225,0
3_12,2025-01-10,-1175,0
3_12,2025-01-10,-1125,0
3_12,2025-01-10,-1075,0
3_12,2025-01-10,-1025,1
3_12,2025-01-10,-975,0
3_12,2025-01-10,-925,0
3_12,2025-01-10,-875,0
3_12,2025-01-10,-825,0
3_12,2025-01-10,-775,0
3_12,2025-01-10,-725,0
3_12,2025-01-10,-675,0
3_12,2025-01-10,-625,1
3_12,2025-01-10,-575,0
3_12,2025-01-10,-525,1
3_12,2025-01-10,-475,0
3_12,2025-01-10,-425,0
3_12,2025-01-10,-375,0
3_12,2025-01-10,-325,0
3_12,2025-01-10,-275,0
3_12,2025-01-10,-225,0
3_12,2025-01-10,-175,0
3_12,2025-01-10,-125,0
3_12,2025-01-10,-75,0
3_12,2025-01-10,-25,0
3_12,2025-01-10,25,0
3_12,2025-01-10,75,0
3_12,2025-01-10,125,0
3_12,2025-01-10,175,0
3_12,2025-01-10,225,0
3_12,2025-01-10,275,1
3_12,2025-01-10,325,0
3_12,2025-01-10,375,0
3_12,2025-01-10,425,1
3_12,2025-01-10,475,0
3_12,2025-01-10,525,1
3_12,2025-01-10,575,2
3_12,2025-01-10,625,0
3_12,2025-01-10,675,1
3_12,2025-01-10,725,0
3_12,2025-01-10,775,2
3_12,2025-01-10,825,0
3_12,2025-01-10,875,0
3_12,2025-01-10,925,0
3_12,2025-01-10,975,0
3_12,2025-01-10,1025,0
3_12,2025-01-10,1075,0
3_12,2025-01-10,1125,0
3_12,2025-01-10,1175,2
3_12,2025-01-10,1225,0
3_12,2025-01-10,1275,0
3_12,2025-01-10,1325,0
3_12,2025-01-10,1375,0
3_12,2025-01-10,1425,0
3_12,2025-01-10,1475,0
3_12,2025-01-10,1525,0
3_12,2025-01-10,1575,0
3_12,2025-01-10,1625,0
3_12,2025-01-10,1675,0
3_12,2025-01-10,1725,1
3_12,2025-01-10,1775,0
3_12,2025-01-10,1825,0
3_12,2025-01-10,1875,0
3_12,2025-01-10,1925,0
3_12,2025-01-10,1975,1
3_12,2025-01-19,-1975,0
3_12,2025-01-19,-1925,1
3_12,2025-01-19,-1875,0
3_12,2025-01-19,-1825,0
3_12,2025-01-19,-1775,0
3_12,2025-01-19,-1725,0
3_12,2025-01-19,-1675,0
3_12,2025-01-19,-1625,0
3_12,2025-01-19,-1575,0
3_12,2025-01-19,-1525,0
3_12,2025-01-19,-1475,0
3_12,2025-01-19,-1425,1
3_12,2025-01-19,-1375,0
3_12,2025-01-19,-1325,1
3_12,2025-01-19,-1275,0
3_12,2025-01-19,-1225,1
3_12,2025-01-19,-1175,0
3_12,2025-01-19,-1125,1
3_12,2025-01-19,-1075,0
3_12,2025-01-19,-1025,0
3_12,2025-01-19,-975,1
3_12,2025-01-19,-925,0
3_12,2025-01-19,-875,1
3_12,2025-01-19,-825,0
3_12,2025-01-19,-775,0
3_12,2025-01-19,-725,0
3_12,2025-01-19,-675,0
3_12,2025-01-19,-625,0
3_12,2025-01-19,-575,0
3_12,2025-01-19,-525,0
3_12,2025-01-19,-475,0
3_12,2025-01-19,-425,0
3_12,2025-01-19,-375,1
3_12,2025-01-19,-325,0
3_12,2025-01-19,-275,0
3_12,2025-01-19,-225,0
3_12,2025-01-19,-175,0
3_12,2025-01-19,-125,0
3_12,2025-01-19,-75,0
