date,bin_center,n_crimes,treated,side
2024-07-23,10650,2,0,Control (no rationing)
2024-07-23,10750,1,0,Control (no rationing)
2024-07-23,11050,1,0,Control (no rationing)
2024-07-23,11750,1,0,Control (no rationing)
2024-07-23,12600,1,0,Control (no rationing)
2024-07-23,12800,1,0,Control (no rationing)
2024-07-23,13250,1,0,Control (no rationing)
2024-07-23,13400,2,0,Control (no rationing)
2024-07-25,-3700,1,1,Treated (water rationing)
2024-07-25,-3300,1,1,Treated (water rationing)
2024-07-25,-2800,3,1,Treated (water rationing)
2024-07-25,-2650,2,1,Treated (water rationing)
2024-07-25,-2500,1,1,Treated (water rationing)
2024-07-25,-2300,2,1,Treated (water rationing)
2024-07-25,-2250,1,1,Treated (water rationing)
2024-07-25,-2150,2,1,Treated (water rationing)
2024-07-25,-2100,5,1,Treated (water rationing)
2024-07-25,-2000,1,1,Treated (water rationing)
2024-07-25,-1950,1,1,Treated (water rationing)
2024-07-25,-1900,3,1,Treated (water rationing)
2024-07-25,-1850,1,1,Treated (water rationing)
2024-07-25,-1800,1,1,Treated (water rationing)
2024-07-25,-1750,2,1,Treated (water rationing)
2024-07-25,-1700,2,1,Treated (water rationing)
2024-07-25,-1650,1,1,Treated (water rationing)
2024-07-25,-1600,1,1,Treated (water rationing)
2024-07-25,-1500,2,1,Treated (water rationing)
2024-07-25,-1400,1,1,Treated (water rationing)
2024-07-25,-1350,1,1,Treated (water rationing)
2024-07-25,-1300,1,1,Treated (water rationing)
2024-07-25,-1200,3,1,Treated (water rationing)
2024-07-25,-1150,2,1,Treated (water rationing)
2024-07-25,-1050,1,1,Treated (water rationing)
2024-07-25,-1000,2,1,Treated (water rationing)
2024-07-25,-950,1,1,Treated (water rationing)
2024-07-25,-900,1,1,Treated (water rationing)
2024-07-25,-850,1,1,Treated (water rationing)
2024-07-25,-800,2,1,Treated (water rationing)
2024-07-25,-750,2,1,Treated (water rationing)
2024-07-25,-700,1,1,Treated (water rationing)
2024-07-25,-600,3,1,Treated (water rationing)
2024-07-25,-550,3,1,Treated (water rationing)
2024-07-25,-500,2,1,Treated (water rationing)
2024-07-25,-400,2,1,Treated (water rationing)
2024-07-25,-300,1,1,Treated (water rationing)
2024-07-25,-250,1,1,Treated (water rationing)
2024-07-25,-200,2,1,Treated (water rationing)
2024-07-25,-100,2,1,Treated (water rationing)
2024-07-25,50,1,0,Control (no rationing)
2024-07-25,250,1,0,Control (no rationing)
2024-07-25,300,1,0,Control (no rationing)
2024-07-25,450,1,0,Control (no rationing)
2024-07-25,650,2,0,Control (no rationing)
2024-07-25,700,1,0,Control (no rationing)
2024-07-25,750,1,0,Control (no rationing)
2024-07-25,800,3,0,Control (no rationing)
2024-07-25,950,2,0,Control (no rationing)
2024-07-25,1100,1,0,Control (no rationing)
2024-07-25,1150,2,0,Control (no rationing)
2024-07-25,1200,6,0,Control (no rationing)
2024-07-25,1250,4,0,Control (no rationing)
2024-07-25,1300,1,0,Control (no rationing)
2024-07-25,1400,1,0,Control (no rationing)
2024-07-25,1500,1,0,Control (no rationing)
2024-07-25,1550,1,0,Control (no rationing)
2024-07-25,1600,1,0,Control (no rationing)
2024-07-25,1650,3,0,Control (no rationing)
2024-07-25,1700,1,0,Control (no rationing)
2024-07-25,1750,1,0,Control (no rationing)
2024-07-25,1800,1,0,Control (no rationing)
2024-07-25,1850,2,0,Control (no rationing)
2024-07-25,1900,4,0,Control (no rationing)
2024-07-25,2000,1,0,Control (no rationing)
2024-07-25,2050,2,0,Control (no rationing)
2024-07-25,2150,2,0,Control (no rationing)
2024-07-25,2250,1,0,Control (no rationing)
2024-07-25,2350,1,0,Control (no rationing)
2024-07-25,2450,1,0,Control (no rationing)
2024-07-25,2600,2,0,Control (no rationing)
2024-07-25,2650,3,0,Control (no rationing)
2024-07-25,2750,1,0,Control (no rationing)
2024-07-25,2900,1,0,Control (no rationing)
2024-07-25,3000,3,0,Control (no rationing)
2024-07-25,3100,1,0,Control (no rationing)
2024-07-25,3200,4,0,Control (no rationing)
2024-07-25,3250,3,0,Control (no rationing)
2024-07-25,3300,1,0,Control (no rationing)
2024-07-25,3350,2,0,Control (no rationing)
2024-07-25,3400,1,0,Control (no rationing)
2024-07-25,3450,1,0,Control (no rationing)
2024-07-25,3550,5,0,Control (no rationing)
2024-07-25,3600,2,0,Control (no rationing)
2024-07-25,3650,1,0,Control (no rationing)
2024-07-25,3700,1,0,Control (no rationing)
2024-07-25,3750,2,0,Control (no rationing)
2024-07-25,3800,2,0,Control (no rationing)
2024-07-25,3900,2,0,Control (no rationing)
2024-07-25,3950,3,0,Control (no rationing)
2024-07-25,4050,2,0,Control (no rationing)
2024-07-25,4150,1,0,Control (no rationing)
2024-07-25,4300,1,0,Control (no rationing)
2024-07-25,4450,3,0,Control (no rationing)
2024-07-25,4600,3,0,Control (no rationing)
2024-07-25,4750,1,0,Control (no rationing)
2024-07-25,4900,1,0,Control (no rationing)
2024-07-25,4950,1,0,Control (no rationing)
2024-07-25,5050,1,0,Control (no rationing)
2024-07-25,5350,1,0,Control (no rationing)
2024-07-25,5400,1,0,Control (no rationing)
2024-07-25,5500,2,0,Control (no rationing)
2024-07-25,5600,3,0,Control (no rationing)
2024-07-25,5650,1,0,Control (no rationing)
2024-07-25,5900,3,0,Control (no rationing)
2024-07-25,5950,1,0,Control (no rationing)
2024-07-25,6050,1,0,Control (no rationing)
2024-07-25,6150,1,0,Control (no rationing)
2024-07-25,6350,1,0,Control (no rationing)
2024-07-25,6500,1,0,Control (no rationing)
2024-07-25,6650,1,0,Control (no rationing)
2024-07-25,6750,1,0,Control (no rationing)
2024-07-25,7000,1,0,Control (no rationing)
2024-07-25,7350,1,0,Control (no rationing)
2024-07-25,7800,1,0,Control (no rationing)
2024-07-25,7950,1,0,Control (no rationing)
2024-07-25,8350,1,0,Control (no rationing)
2024-07-25,8650,1,0,Control (no rationing)
2024-07-25,8700,1,0,Control (no rationing)
2024-07-25,8850,2,0,Control (no rationing)
2024-07-25,9900,1,0,Control (no rationing)
2024-07-25,10500,1,0,Control (no rationing)
2024-07-25,11250,1,0,Control (no rationing)
2024-07-29,-2200,1,1,Treated (water rationing)
2024-07-29,-2000,1,1,Treated (water rationing)
2024-07-29,-1750,1,1,Treated (water rationing)
2024-07-29,-1700,1,1,Treated (water rationing)
2024-07-29,-1550,3,1,Treated (water rationing)
2024-07-29,-1450,3,1,Treated (water rationing)
2024-07-29,-1400,1,1,Treated (water rationing)
2024-07-29,-1350,4,1,Treated (water rationing)
2024-07-29,-1200,1,1,Treated (water rationing)
2024-07-29,-1100,1,1,Treated (water rationing)
2024-07-29,-950,2,1,Treated (water rationing)
2024-07-29,-900,3,1,Treated (water rationing)
2024-07-29,-850,4,1,Treated (water rationing)
2024-07-29,-800,1,1,Treated (water rationing)
2024-07-29,-600,1,1,Treated (water rationing)
2024-07-29,-500,2,1,Treated (water rationing)
2024-07-29,-450,4,1,Treated (water rationing)
2024-07-29,-400,1,1,Treated (water rationing)
2024-07-29,-350,2,1,Treated (water rationing)
2024-07-29,-300,1,1,Treated (water rationing)
2024-07-29,-150,1,1,Treated (water rationing)
2024-07-29,-100,6,1,Treated (water rationing)
2024-07-29,0,1,0,Control (no rationing)
2024-07-29,150,1,0,Control (no rationing)
2024-07-29,400,1,0,Control (no rationing)
2024-07-29,550,3,0,Control (no rationing)
2024-07-29,1000,1,0,Control (no rationing)
2024-07-29,1050,1,0,Control (no rationing)
2024-07-29,1150,1,0,Control (no rationing)
2024-07-29,1300,2,0,Control (no rationing)
2024-07-29,1400,1,0,Control (no rationing)
2024-07-29,1450,1,0,Control (no rationing)
2024-07-29,1500,1,0,Control (no rationing)
2024-07-29,1550,1,0,Control (no rationing)
2024-07-29,1700,1,0,Control (no rationing)
2024-07-29,1850,1,0,Control (no rationing)
2024-07-29,1900,6,0,Control (no rationing)
2024-07-29,2100,1,0,Control (no rationing)
2024-07-29,2200,1,0,Control (no rationing)
2024-07-29,2450,1,0,Control (no rationing)
2024-07-29,2500,5,0,Control (no rationing)
2024-07-29,2550,2,0,Control (no rationing)
2024-07-29,2600,1,0,Control (no rationing)
2024-07-29,2650,1,0,Control (no rationing)
2024-07-29,2750,2,0,Control (no rationing)
2024-07-29,2800,1,0,Control (no rationing)
2024-07-29,2900,2,0,Control (no rationing)
2024-07-29,3150,4,0,Control (no rationing)
2024-07-29,3200,1,0,Control (no rationing)
2024-07-29,3300,4,0,Control (no rationing)
2024-07-29,3450,1,0,Control (no rationing)
2024-07-29,4350,1,0,Control (no rationing)
2024-07-29,4600,1,0,Control (no rationing)
2024-07-29,4750,1,0,Control (no rationing)
2024-07-29,5600,1,0,Control (no rationing)
2024-07-29,5700,1,0,Control (no rationing)
2024-07-29,5900,1,0,Control (no rationing)
2024-07-29,5950,1,0,Control (no rationing)
2024-07-29,6200,1,0,Control (no rationing)
2024-07-31,-1300,1,1,Treated (water rationing)
2024-07-31,-1100,3,1,Treated (water rationing)
2024-07-31,-1000,2,1,Treated (water rationing)
2024-07-31,-950,2,1,Treated (water rationing)
2024-07-31,-850,1,1,Treated (water rationing)
2024-07-31,-800,1,1,Treated (water rationing)
2024-07-31,-750,1,1,Treated (water rationing)
2024-07-31,-700,1,1,Treated (water rationing)
2024-07-31,-550,3,1,Treated (water rationing)
2024-07-31,-450,5,1,Treated (water rationing)
2024-07-31,-400,1,1,Treated (water rationing)
2024-07-31,-150,3,1,Treated (water rationing)
2024-07-31,-100,1,1,Treated (water rationing)
2024-07-31,-50,1,1,Treated (water rationing)
2024-07-31,200,1,0,Control (no rationing)
2024-07-31,300,1,0,Control (no rationing)
2024-07-31,350,1,0,Control (no rationing)
2024-07-31,450,1,0,Control (no rationing)
2024-07-31,500,1,0,Control (no rationing)
2024-07-31,650,1,0,Control (no rationing)
2024-07-31,700,1,0,Control (no rationing)
2024-07-31,800,1,0,Control (no rationing)
2024-07-31,1050,1,0,Control (no rationing)
2024-07-31,1100,1,0,Control (no rationing)
2024-07-31,1150,1,0,Control (no rationing)
2024-07-31,1250,6,0,Control (no rationing)
2024-07-31,1300,1,0,Control (no rationing)
2024-07-31,1350,1,0,Control (no rationing)
2024-07-31,1450,3,0,Control (no rationing)
2024-07-31,1500,1,0,Control (no rationing)
2024-07-31,1550,5,0,Control (no rationing)
2024-07-31,1600,1,0,Control (no rationing)
2024-07-31,1700,3,0,Control (no rationing)
2024-07-31,1750,2,0,Control (no rationing)
2024-07-31,1800,2,0,Control (no rationing)
2024-07-31,1850,1,0,Control (no rationing)
2024-07-31,1900,1,0,Control (no rationing)
2024-07-31,1950,1,0,Control (no rationing)
2024-07-31,2000,1,0,Control (no rationing)
2024-07-31,2100,2,0,Control (no rationing)
2024-07-31,2200,3,0,Control (no rationing)
2024-07-31,2250,1,0,Control (no rationing)
2024-07-31,2300,2,0,Control (no rationing)
2024-07-31,2350,2,0,Control (no rationing)
2024-07-31,2400,4,0,Control (no rationing)
2024-07-31,2450,1,0,Control (no rationing)
2024-07-31,2500,2,0,Control (no rationing)
2024-07-31,2550,1,0,Control (no rationing)
2024-07-31,2700,2,0,Control (no rationing)
2024-07-31,2800,1,0,Control (no rationing)
2024-07-31,2850,3,0,Control (no rationing)
2024-07-31,2900,2,0,Control (no rationing)
2024-07-31,2950,2,0,Control (no rationing)
2024-07-31,3000,2,0,Control (no rationing)
2024-07-31,3050,1,0,Control (no rationing)
2024-07-31,3100,2,0,Control (no rationing)
2024-07-31,3200,2,0,Control (no rationing)
2024-07-31,3250,1,0,Control (no rationing)
2024-07-31,3400,1,0,Control (no rationing)
2024-07-31,3450,2,0,Control (no rationing)
2024-07-31,3500,3,0,Control (no rationing)
2024-07-31,3550,2,0,Control (no rationing)
2024-07-31,3600,2,0,Control (no rationing)
2024-07-31,3700,1,0,Control (no rationing)
2024-07-31,3750,2,0,Control (no rationing)
2024-07-31,3800,1,0,Control (no rationing)
2024-07-31,3850,3,0,Control (no rationing)
2024-07-31,3900,2,0,Control (no rationing)
2024-07-31,3950,1,0,Control (no rationing)
2024-07-31,4050,1,0,Control (no rationing)
2024-07-31,4150,3,0,Control (no rationing)
2024-07-31,4250,2,0,Control (no rationing)
2024-07-31,4350,1,0,Control (no rationing)
2024-07-31,4400,1,0,Control (no rationing)
2024-07-31,4450,2,0,Control (no rationing)
2024-07-31,4500,1,0,Control (no rationing)
2024-07-31,4600,3,0,Control (no rationing)
2024-07-31,4650,1,0,Control (no rationing)
2024-07-31,4700,1,0,Control (no rationing)
2024-07-31,4750,2,0,Control (no rationing)
2024-07-31,4800,1,0,Control (no rationing)
2024-07-31,4850,3,0,Control (no rationing)
2024-07-31,4950,1,0,Control (no rationing)
2024-07-31,5000,2,0,Control (no rationing)
2024-07-31,5050,3,0,Control (no rationing)
2024-07-31,5150,4,0,Control (no rationing)
2024-07-31,5250,1,0,Control (no rationing)
2024-07-31,5300,1,0,Control (no rationing)
2024-07-31,5400,1,0,Control (no rationing)
2024-07-31,5450,3,0,Control (no rationing)
2024-07-31,5550,1,0,Control (no rationing)
2024-07-31,5650,3,0,Control (no rationing)
2024-07-31,5750,1,0,Control (no rationing)
2024-07-31,5800,1,0,Control (no rationing)
2024-07-31,5850,1,0,Control (no rationing)
2024-07-31,6000,1,0,Control (no rationing)
2024-07-31,6200,1,0,Control (no rationing)
2024-07-31,6750,1,0,Control (no rationing)
2024-07-31,6800,2,0,Control (no rationing)
2024-07-31,6850,1,0,Control (no rationing)
2024-07-31,6900,2,0,Control (no rationing)
2024-07-31,7000,2,0,Control (no rationing)
2024-07-31,7050,2,0,Control (no rationing)
2024-07-31,7500,1,0,Control (no rationing)
2024-07-31,7550,1,0,Control (no rationing)
2024-07-31,7700,1,0,Control (no rationing)
2024-08-02,-2650,3,1,Treated (water rationing)
2024-08-02,-2500,3,1,Treated (water rationing)
2024-08-02,-2450,2,1,Treated (water rationing)
2024-08-02,-2400,1,1,Treated (water rationing)
2024-08-02,-2350,2,1,Treated (water rationing)
2024-08-02,-2300,1,1,Treated (water rationing)
2024-08-02,-2250,1,1,Treated (water rationing)
2024-08-02,-2200,4,1,Treated (water rationing)
2024-08-02,-2150,2,1,Treated (water rationing)
2024-08-02,-2100,1,1,Treated (water rationing)
2024-08-02,-2050,1,1,Treated (water rationing)
2024-08-02,-2000,3,1,Treated (water rationing)
2024-08-02,-1900,2,1,Treated (water rationing)
2024-08-02,-1800,1,1,Treated (water rationing)
2024-08-02,-1350,1,1,Treated (water rationing)
2024-08-02,-1250,1,1,Treated (water rationing)
2024-08-02,-1200,1,1,Treated (water rationing)
2024-08-02,-1050,1,1,Treated (water rationing)
2024-08-02,-950,1,1,Treated (water rationing)
2024-08-02,-850,4,1,Treated (water rationing)
2024-08-02,-800,1,1,Treated (water rationing)
2024-08-02,-750,2,1,Treated (water rationing)
2024-08-02,-700,1,1,Treated (water rationing)
2024-08-02,-650,1,1,Treated (water rationing)
2024-08-02,-550,2,1,Treated (water rationing)
2024-08-02,-450,4,1,Treated (water rationing)
2024-08-02,-350,3,1,Treated (water rationing)
2024-08-02,-200,2,1,Treated (water rationing)
2024-08-02,-50,2,1,Treated (water rationing)
2024-08-02,-0,4,1,Control (no rationing)
2024-08-02,50,1,0,Control (no rationing)
2024-08-02,100,1,0,Control (no rationing)
2024-08-02,150,2,0,Control (no rationing)
2024-08-02,200,1,0,Control (no rationing)
2024-08-02,250,4,0,Control (no rationing)
2024-08-02,300,3,0,Control (no rationing)
2024-08-02,350,1,0,Control (no rationing)
2024-08-02,400,5,0,Control (no rationing)
2024-08-02,450,1,0,Control (no rationing)
2024-08-02,500,3,0,Control (no rationing)
2024-08-02,550,2,0,Control (no rationing)
2024-08-02,600,2,0,Control (no rationing)
2024-08-02,650,1,0,Control (no rationing)
2024-08-02,700,1,0,Control (no rationing)
2024-08-02,750,2,0,Control (no rationing)
2024-08-02,800,4,0,Control (no rationing)
2024-08-02,850,2,0,Control (no rationing)
2024-08-02,900,7,0,Control (no rationing)
2024-08-02,950,2,0,Control (no rationing)
2024-08-02,1000,4,0,Control (no rationing)
2024-08-02,1100,2,0,Control (no rationing)
2024-08-02,1150,5,0,Control (no rationing)
2024-08-02,1200,1,0,Control (no rationing)
2024-08-02,1250,1,0,Control (no rationing)
2024-08-02,1300,2,0,Control (no rationing)
2024-08-02,1350,4,0,Control (no rationing)
2024-08-02,1400,5,0,Control (no rationing)
2024-08-02,1500,1,0,Control (no rationing)
2024-08-02,1550,2,0,Control (no rationing)
2024-08-02,1650,2,0,Control (no rationing)
2024-08-02,1700,3,0,Control (no rationing)
2024-08-02,1750,2,0,Control (no rationing)
2024-08-02,1800,6,0,Control (no rationing)
2024-08-02,1900,8,0,Control (no rationing)
2024-08-02,1950,1,0,Control (no rationing)
2024-08-02,2000,3,0,Control (no rationing)
2024-08-02,2050,1,0,Control (no rationing)
2024-08-02,2150,3,0,Control (no rationing)
2024-08-02,2200,2,0,Control (no rationing)
2024-08-02,2250,7,0,Control (no rationing)
2024-08-02,2300,3,0,Control (no rationing)
2024-08-02,2350,3,0,Control (no rationing)
2024-08-02,2400,2,0,Control (no rationing)
2024-08-02,2450,1,0,Control (no rationing)
2024-08-02,2500,6,0,Control (no rationing)
2024-08-02,2550,9,0,Control (no rationing)
2024-08-02,2600,4,0,Control (no rationing)
2024-08-02,2650,3,0,Control (no rationing)
2024-08-02,2750,2,0,Control (no rationing)
2024-08-02,2800,1,0,Control (no rationing)
2024-08-02,2850,3,0,Control (no rationing)
2024-08-02,2900,4,0,Control (no rationing)
2024-08-02,2950,3,0,Control (no rationing)
2024-08-02,3050,1,0,Control (no rationing)
2024-08-02,3100,1,0,Control (no rationing)
2024-08-02,3200,1,0,Control (no rationing)
2024-08-02,3400,1,0,Control (no rationing)
2024-08-02,3500,3,0,Control (no rationing)
2024-08-02,3650,2,0,Control (no rationing)
2024-08-02,3750,3,0,Control (no rationing)
2024-08-02,3800,2,0,Control (no rationing)
2024-08-02,3950,2,0,Control (no rationing)
2024-08-02,4200,1,0,Control (no rationing)
2024-08-02,4300,1,0,Control (no rationing)
2024-08-02,4450,1,0,Control (no rationing)
2024-08-02,4500,1,0,Control (no rationing)
2024-08-02,4550,1,0,Control (no rationing)
2024-08-02,4950,1,0,Control (no rationing)
2024-08-02,6150,1,0,Control (no rationing)
2024-08-02,6250,1,0,Control (no rationing)
2024-08-02,6400,1,0,Control (no rationing)
2024-08-02,6450,1,0,Control (no rationing)
2024-08-02,6600,2,0,Control (no rationing)
2024-08-04,-800,1,1,Treated (water rationing)
2024-08-04,-700,2,1,Treated (water rationing)
2024-08-04,-600,1,1,Treated (water rationing)
2024-08-04,-550,2,1,Treated (water rationing)
2024-08-04,-350,1,1,Treated (water rationing)
2024-08-04,-250,2,1,Treated (water rationing)
2024-08-04,-200,1,1,Treated (water rationing)
2024-08-04,-100,1,1,Treated (water rationing)
2024-08-04,100,1,0,Control (no rationing)
2024-08-04,200,3,0,Control (no rationing)
2024-08-04,350,1,0,Control (no rationing)
2024-08-04,600,1,0,Control (no rationing)
2024-08-04,800,1,0,Control (no rationing)
2024-08-04,850,2,0,Control (no rationing)
2024-08-04,1100,1,0,Control (no rationing)
2024-08-04,1250,1,0,Control (no rationing)
2024-08-04,1350,2,0,Control (no rationing)
2024-08-04,1550,2,0,Control (no rationing)
2024-08-04,1600,3,0,Control (no rationing)
2024-08-04,1700,1,0,Control (no rationing)
2024-08-04,1800,1,0,Control (no rationing)
2024-08-04,1900,1,0,Control (no rationing)
2024-08-04,2450,1,0,Control (no rationing)
2024-08-04,2500,1,0,Control (no rationing)
2024-08-04,2550,1,0,Control (no rationing)
2024-08-04,2700,1,0,Control (no rationing)
2024-08-04,2850,2,0,Control (no rationing)
2024-08-04,2900,3,0,Control (no rationing)
2024-08-04,3250,1,0,Control (no rationing)
2024-08-04,3900,3,0,Control (no rationing)
2024-08-04,4050,1,0,Control (no rationing)
2024-08-04,4250,3,0,Control (no rationing)
2024-08-04,4350,1,0,Control (no rationing)
2024-08-04,4400,1,0,Control (no rationing)
2024-08-04,4450,1,0,Control (no rationing)
2024-08-04,4800,2,0,Control (no rationing)
2024-08-04,4900,1,0,Control (no rationing)
2024-08-04,5000,2,0,Control (no rationing)
2024-08-04,5250,1,0,Control (no rationing)
2024-08-04,5350,1,0,Control (no rationing)
2024-08-04,5400,3,0,Control (no rationing)
2024-08-04,5450,2,0,Control (no rationing)
2024-08-04,5550,2,0,Control (no rationing)
2024-08-04,5700,1,0,Control (no rationing)
2024-08-04,5750,3,0,Control (no rationing)
2024-08-04,6950,1,0,Control (no rationing)
2024-08-08,-2500,3,1,Treated (water rationing)
2024-08-08,-2400,1,1,Treated (water rationing)
2024-08-08,-2300,3,1,Treated (water rationing)
2024-08-08,-2250,1,1,Treated (water rationing)
2024-08-08,-2000,4,1,Treated (water rationing)
2024-08-08,-1950,3,1,Treated (water rationing)
2024-08-08,-1850,2,1,Treated (water rationing)
2024-08-08,-1800,1,1,Treated (water rationing)
2024-08-08,-1550,2,1,Treated (water rationing)
2024-08-08,-1500,2,1,Treated (water rationing)
2024-08-08,-1400,1,1,Treated (water rationing)
2024-08-08,-1100,1,1,Treated (water rationing)
2024-08-08,-900,1,1,Treated (water rationing)
2024-08-08,-750,1,1,Treated (water rationing)
2024-08-08,-550,1,1,Treated (water rationing)
2024-08-08,-500,3,1,Treated (water rationing)
2024-08-08,-400,1,1,Treated (water rationing)
2024-08-08,-300,1,1,Treated (water rationing)
2024-08-08,-250,1,1,Treated (water rationing)
2024-08-08,-200,1,1,Treated (water rationing)
2024-08-08,250,1,0,Control (no rationing)
2024-08-08,300,2,0,Control (no rationing)
2024-08-08,350,2,0,Control (no rationing)
2024-08-08,400,1,0,Control (no rationing)
2024-08-08,450,2,0,Control (no rationing)
2024-08-08,500,1,0,Control (no rationing)
2024-08-08,550,1,0,Control (no rationing)
2024-08-08,650,1,0,Control (no rationing)
2024-08-08,750,2,0,Control (no rationing)
2024-08-08,850,1,0,Control (no rationing)
2024-08-08,950,3,0,Control (no rationing)
2024-08-08,1050,2,0,Control (no rationing)
2024-08-08,1100,4,0,Control (no rationing)
2024-08-08,1150,5,0,Control (no rationing)
2024-08-08,1200,1,0,Control (no rationing)
2024-08-08,1250,3,0,Control (no rationing)
2024-08-08,1300,1,0,Control (no rationing)
2024-08-08,1500,2,0,Control (no rationing)
2024-08-08,1600,1,0,Control (no rationing)
2024-08-08,1650,2,0,Control (no rationing)
2024-08-08,1700,1,0,Control (no rationing)
2024-08-08,1800,2,0,Control (no rationing)
2024-08-08,1850,2,0,Control (no rationing)
2024-08-08,1900,2,0,Control (no rationing)
2024-08-08,1950,2,0,Control (no rationing)
2024-08-08,2050,2,0,Control (no rationing)
2024-08-08,2100,4,0,Control (no rationing)
2024-08-08,2350,1,0,Control (no rationing)
2024-08-08,2500,1,0,Control (no rationing)
2024-08-08,2650,1,0,Control (no rationing)
2024-08-08,2700,2,0,Control (no rationing)
2024-08-08,2850,1,0,Control (no rationing)
2024-08-08,2900,2,0,Control (no rationing)
2024-08-08,3150,1,0,Control (no rationing)
2024-08-08,3250,1,0,Control (no rationing)
2024-08-08,3300,1,0,Control (no rationing)
2024-08-08,3550,2,0,Control (no rationing)
2024-08-08,3600,1,0,Control (no rationing)
2024-08-08,3700,1,0,Control (no rationing)
2024-08-08,3850,2,0,Control (no rationing)
2024-08-08,4150,1,0,Control (no rationing)
2024-08-08,4200,1,0,Control (no rationing)
2024-08-08,4400,1,0,Control (no rationing)
2024-08-08,4500,1,0,Control (no rationing)
2024-08-08,4550,1,0,Control (no rationing)
2024-08-08,4750,1,0,Control (no rationing)
2024-08-08,5050,1,0,Control (no rationing)
2024-08-08,5100,1,0,Control (no rationing)
2024-08-08,5250,1,0,Control (no rationing)
2024-08-08,5300,1,0,Control (no rationing)
2024-08-08,5350,1,0,Control (no rationing)
2024-08-08,5400,1,0,Control (no rationing)
2024-08-08,5900,1,0,Control (no rationing)
2024-08-08,6100,2,0,Control (no rationing)
2024-08-08,6500,2,0,Control (no rationing)
2024-08-08,6650,1,0,Control (no rationing)
2024-08-08,6850,3,0,Control (no rationing)
2024-08-08,7150,3,0,Control (no rationing)
2024-08-08,7250,1,0,Control (no rationing)
2024-08-08,7350,1,0,Control (no rationing)
2024-08-08,7500,3,0,Control (no rationing)
2024-08-08,7550,1,0,Control (no rationing)
2024-08-08,7950,2,0,Control (no rationing)
2024-08-08,8200,1,0,Control (no rationing)
2024-08-08,8250,1,0,Control (no rationing)
2024-08-08,8600,1,0,Control (no rationing)
2024-08-08,8850,1,0,Control (no rationing)
2024-08-08,8900,1,0,Control (no rationing)
2024-08-08,9200,2,0,Control (no rationing)
2024-08-10,-2600,1,1,Treated (water rationing)
2024-08-10,-2400,1,1,Treated (water rationing)
2024-08-10,-2050,3,1,Treated (water rationing)
2024-08-10,-1800,1,1,Treated (water rationing)
2024-08-10,-1650,1,1,Treated (water rationing)
2024-08-10,-1550,3,1,Treated (water rationing)
2024-08-10,-1450,4,1,Treated (water rationing)
2024-08-10,-1350,1,1,Treated (water rationing)
2024-08-10,-1200,1,1,Treated (water rationing)
2024-08-10,-750,3,1,Treated (water rationing)
2024-08-10,-650,1,1,Treated (water rationing)
2024-08-10,-500,1,1,Treated (water rationing)
2024-08-10,-400,1,1,Treated (water rationing)
2024-08-10,-350,2,1,Treated (water rationing)
2024-08-10,-300,3,1,Treated (water rationing)
2024-08-10,-200,4,1,Treated (water rationing)
2024-08-10,-150,1,1,Treated (water rationing)
2024-08-10,-100,2,1,Treated (water rationing)
2024-08-10,0,7,0,Control (no rationing)
2024-08-10,200,2,0,Control (no rationing)
2024-08-10,300,3,0,Control (no rationing)
2024-08-10,350,2,0,Control (no rationing)
2024-08-10,400,4,0,Control (no rationing)
2024-08-10,500,3,0,Control (no rationing)
2024-08-10,600,1,0,Control (no rationing)
2024-08-10,750,1,0,Control (no rationing)
2024-08-10,800,3,0,Control (no rationing)
2024-08-10,850,2,0,Control (no rationing)
2024-08-10,900,3,0,Control (no rationing)
2024-08-10,1050,1,0,Control (no rationing)
2024-08-10,1100,1,0,Control (no rationing)
2024-08-10,1150,3,0,Control (no rationing)
2024-08-10,1200,3,0,Control (no rationing)
2024-08-10,1300,2,0,Control (no rationing)
2024-08-10,1400,2,0,Control (no rationing)
2024-08-10,1450,2,0,Control (no rationing)
2024-08-10,1500,1,0,Control (no rationing)
2024-08-10,1550,1,0,Control (no rationing)
2024-08-10,1600,2,0,Control (no rationing)
2024-08-10,1650,1,0,Control (no rationing)
2024-08-10,1700,1,0,Control (no rationing)
2024-08-10,1750,4,0,Control (no rationing)
2024-08-10,1800,1,0,Control (no rationing)
2024-08-10,1900,1,0,Control (no rationing)
2024-08-10,1950,2,0,Control (no rationing)
2024-08-10,2200,3,0,Control (no rationing)
2024-08-10,2250,4,0,Control (no rationing)
2024-08-10,2300,2,0,Control (no rationing)
2024-08-10,2400,1,0,Control (no rationing)
2024-08-10,2450,1,0,Control (no rationing)
2024-08-10,2550,1,0,Control (no rationing)
2024-08-10,2600,2,0,Control (no rationing)
2024-08-10,2650,4,0,Control (no rationing)
2024-08-10,2700,1,0,Control (no rationing)
2024-08-10,3000,1,0,Control (no rationing)
2024-08-10,3050,1,0,Control (no rationing)
2024-08-10,3100,1,0,Control (no rationing)
2024-08-10,3300,1,0,Control (no rationing)
2024-08-10,3400,1,0,Control (no rationing)
2024-08-10,3450,3,0,Control (no rationing)
2024-08-10,3500,1,0,Control (no rationing)
2024-08-10,3600,1,0,Control (no rationing)
2024-08-10,3750,1,0,Control (no rationing)
2024-08-10,3800,1,0,Control (no rationing)
2024-08-10,3900,2,0,Control (no rationing)
2024-08-10,4100,1,0,Control (no rationing)
