crime_id,date,polygon_id,shift_id,treated,boundary_id,boundary_distance,running_var,treated_polygon_id,control_polygon_id,x_magna_m,y_magna_m,is_duplicate_record,in_estimation_sample,within_distance_screen,treated_side,abs_distance_m,log_distance_m,distance_km
SUR-00670767-25,2025-04-13,9,2,1,9_10,136.82349566879745,-136.82349566879745,9,10,999009.9953785072,1010914.965075088,0,1,1,treated,136.82349566879745,4.925973849624215,-0.1368234956687974
SUR-02151784-24,2024-11-23,9,2,1,5_9,1194.7188869452093,-1194.7188869452093,9,5,997622.8763234924,1011015.757210965,0,1,1,treated,1194.7188869452093,7.08650286252313,-1.1947188869452092
SUR-00899924-24,2024-05-19,9,2,0,9_10,1437.108644831309,1437.108644831309,10,9,997658.9010576782,1010935.9116883893,0,1,1,control,1437.108644831309,7.271084088160901,1.437108644831309
SUR-00899818-24,2024-05-19,9,2,0,9_10,1437.108644831309,1437.108644831309,10,9,997658.9010576782,1010935.9116883893,0,1,1,control,1437.108644831309,7.271084088160901,1.437108644831309
SUR-01038113-24,2024-06-09,9,2,0,5_9,1100.6589318274198,1100.6589318274198,5,9,997710.8870982396,1011050.1233668048,0,1,1,control,1100.6589318274198,7.004572442558917,1.1006589318274198
SUR-01035758-24,2024-06-09,9,2,0,5_9,1100.6589318274198,1100.6589318274198,5,9,997710.8870982396,1011050.1233668048,0,1,1,control,1100.6589318274198,7.004572442558917,1.1006589318274198
SUR-01035502-24,2024-06-09,9,2,0,5_9,1100.6589318274198,1100.6589318274198,5,9,997710.8870982396,1011050.1233668048,0,1,1,control,1100.6589318274198,7.004572442558917,1.1006589318274198
SUR-00205053-25,2025-02-04,9,2,0,5_9,1162.665651842508,1162.665651842508,5,9,997684.8218191324,1010931.7795781776,0,1,1,control,1162.665651842508,7.059330346344745,1.162665651842508
SUR-00744612-25,2025-04-26,9,2,0,5_9,1166.866072290445,1166.866072290445,5,9,997698.923118856,1010885.9596225912,0,1,1,control,1166.866072290445,7.0629334926788445,1.166866072290445
SUR-00705965-24,2024-04-20,9,2,0,8_9,1716.0401160943152,1716.0401160943152,8,9,998819.4274535384,1011093.1270518812,0,1,1,control,1716.0401160943152,7.448357224686459,1.7160401160943153
SUR-01296675-24,2024-07-19,9,2,0,8_9,1484.7238735130643,1484.7238735130643,8,9,999053.5556927912,1010983.6402016012,0,1,1,control,1484.7238735130643,7.303657389379429,1.4847238735130643
SUR-00604091-25,2025-04-04,9,2,1,5_9,194.3370697810188,-194.3370697810188,9,5,998819.4274535384,1011093.1270518812,0,1,1,treated,194.3370697810188,5.274726629297723,-0.1943370697810188
SUR-00727207-25,2025-04-23,9,2,0,9_10,164.1828694126046,164.1828694126046,10,9,998926.2667315772,1011055.3939117696,0,1,1,control,164.1828694126046,5.107053159660461,0.1641828694126046
SUR-00262724-25,2025-02-13,9,2,0,5_9,659.5517165281717,659.5517165281717,5,9,998151.8260463456,1011119.2484190486,0,1,1,control,659.5517165281717,6.4930754199557175,0.6595517165281717
SUR-00539696-25,2025-03-26,9,2,1,5_9,767.7757004771034,-767.7757004771034,9,5,998064.3582340648,1011046.4026277394,0,1,1,treated,767.7757004771034,6.644799250076838,-0.7677757004771034
SUR-01906254-24,2024-10-18,9,2,1,5_9,203.35650768075683,-203.35650768075683,9,5,998595.4845139226,1011242.317690881,0,1,1,treated,203.35650768075683,5.319866055261757,-0.2033565076807568
SUR-00541617-25,2025-03-26,9,2,1,5_9,252.6026642223156,-252.6026642223156,9,5,998566.8845144556,1011191.756930964,0,1,1,treated,252.6026642223156,5.535768728116388,-0.2526026642223156
SUR-00427794-25,2025-03-09,9,2,0,9_10,452.2915673648434,452.2915673648434,10,9,998645.5276046506,1010987.6835851282,0,1,1,control,452.2915673648434,6.116535555004838,0.4522915673648434
SUR-00127388-25,2025-01-23,9,2,0,9_10,750.6197535831994,750.6197535831994,10,9,998339.721492032,1011131.846066708,0,1,1,control,750.6197535831994,6.622230549236519,0.7506197535831994
SUR-01138386-24,2024-06-24,9,2,0,9_10,735.2311434216532,735.2311434216532,10,9,998358.736732256,1011176.5317376036,0,1,1,control,735.2311434216532,6.601544122986407,0.7352311434216532
SUR-00893069-24,2024-05-18,9,2,1,5_9,463.845727721612,-463.845727721612,9,5,998382.3612973,1011088.62319385,0,1,1,treated,463.845727721612,6.141705582199445,-0.463845727721612
SUR-01138456-24,2024-06-24,9,2,0,9_10,704.3689667251697,704.3689667251697,10,9,998385.180885393,1011107.556937882,0,1,1,control,704.3689667251697,6.558721022965707,0.7043689667251697
SUR-00126146-25,2025-01-22,9,2,1,5_9,447.9674295780966,-447.9674295780966,9,5,998414.6656690148,1011067.9747081818,0,1,1,treated,447.9674295780966,6.106950345195955,-0.4479674295780966
SUR-01813101-24,2024-10-04,9,2,0,5_9,407.583255657452,407.583255657452,5,9,998432.3728422078,1011114.6287776972,0,1,1,control,407.583255657452,6.0126957017529605,0.407583255657452
SUR-01019825-24,2024-06-06,9,2,0,9_10,657.3575991592711,657.3575991592711,10,9,998432.3728422078,1011114.6287776972,0,1,1,control,657.3575991592711,6.489748247470256,0.657357599159271
SUR-00704231-24,2024-04-20,9,2,0,8_9,1971.650117165584,1971.650117165584,8,9,998432.3728422078,1011114.6287776972,0,1,1,control,1971.650117165584,7.5871331548511005,1.971650117165584
SUR-00427819-25,2025-03-09,9,2,0,9_10,629.2756919835873,629.2756919835873,10,9,998460.523758847,1011116.351519955,0,1,1,control,629.2756919835873,6.4461573299870105,0.6292756919835873
SUR-02154293-24,2024-11-23,9,2,1,5_9,366.5993427060052,-366.5993427060052,9,5,998486.6385650876,1011107.2983442747,0,1,1,treated,366.5993427060052,5.9069936024113945,-0.3665993427060052
SUR-00300905-25,2025-02-19,9,2,0,9_10,600.5085472857719,600.5085472857719,10,9,998489.4335900452,1011119.6314694824,0,1,1,control,600.5085472857719,6.399440745265181,0.6005085472857719
SUR-00300987-25,2025-02-19,9,2,0,9_10,600.5085472857719,600.5085472857719,10,9,998489.4335900452,1011119.6314694824,0,1,1,control,600.5085472857719,6.399440745265181,0.6005085472857719
SUR-01126455-24,2024-06-23,9,2,1,5_9,849.8702017589355,-849.8702017589355,9,5,997926.9385537908,1011244.8981641012,0,1,1,treated,849.8702017589355,6.74625959256777,-0.8498702017589356
SUR-01038924-24,2024-06-09,9,2,0,5_9,904.0972511172298,904.0972511172298,5,9,997868.7584823226,1011283.4828116548,0,1,1,control,904.0972511172298,6.80804239772458,0.9040972511172298
SUR-01813914-24,2024-10-04,9,2,0,5_9,789.2678344789853,789.2678344789853,5,9,997995.0994257792,1011200.731136676,0,1,1,control,789.2678344789853,6.672371918989106,0.7892678344789853
SUR-01018976-24,2024-06-06,9,2,0,9_10,1463.0911557091877,1463.0911557091877,10,9,997628.1288067204,1011167.2219485178,0,1,1,control,1463.0911557091877,7.288989957411563,1.4630911557091877
SUR-02221877-24,2024-12-03,9,2,0,9_10,1471.9095638717556,1471.9095638717556,10,9,997620.2642319928,1011184.737229448,0,1,1,control,1471.9095638717556,7.29499501869986,1.4719095638717556
SUR-00952029-24,2024-05-27,9,2,1,5_9,1051.320015855937,-1051.320015855937,9,5,997719.773727712,1011314.6866866548,0,1,1,treated,1051.320015855937,6.958752544620641,-1.051320015855937
SUR-00566611-25,2025-03-30,9,2,0,5_9,1051.320015855937,1051.320015855937,5,9,997719.773727712,1011314.6866866548,0,1,1,control,1051.320015855937,6.958752544620641,1.051320015855937
SUR-00444661-25,2025-03-12,9,2,0,5_9,1072.6857711540545,1072.6857711540545,5,9,997712.4661372025,1011171.3994068034,0,1,1,control,1072.6857711540545,6.978852654190646,1.0726857711540545
SUR-01688993-24,2024-09-15,9,2,0,9_10,867.0832430408645,867.0832430408645,10,9,998228.8314902788,1011200.8249750742,0,1,1,control,867.0832430408645,6.766287612182848,0.8670832430408646
SUR-00733847-24,2024-04-25,9,2,0,5_9,717.4499324105275,717.4499324105275,5,9,998053.1454627612,1011342.5839027014,0,1,1,control,717.4499324105275,6.577096019598417,0.7174499324105275
SUR-02100374-24,2024-11-15,9,2,0,9_10,1065.4468838530584,1065.4468838530584,10,9,998053.1454627612,1011342.5839027014,0,1,1,control,1065.4468838530584,6.972087732501477,1.0654468838530584
SUR-02240830-24,2024-12-06,9,2,0,5_9,743.1896046333078,743.1896046333078,5,9,998034.8797980058,1011242.364140328,0,1,1,control,743.1896046333078,6.612295847302878,0.7431896046333077
SUR-02290298-24,2024-12-11,9,2,1,5_9,679.3881338655736,-679.3881338655736,9,5,998096.2423628514,1011264.9179663464,0,1,1,treated,679.3881338655736,6.522663420430731,-0.6793881338655736
SUR-00675836-24,2024-04-16,9,2,0,5_9,436.6203671669336,436.6203671669336,5,9,998349.80656966,1011231.0509299064,0,1,1,control,436.6203671669336,6.081351792910731,0.4366203671669336
SUR-01788468-24,2024-09-30,9,2,1,5_9,371.0598244463315,-371.0598244463315,9,5,998401.727371605,1011307.1897867454,0,1,1,treated,371.0598244463315,5.9190546597473706,-0.3710598244463315
SUR-00129844-25,2025-01-23,9,2,0,9_10,722.2217076859007,722.2217076859007,10,9,998423.5599630892,1011374.7094389813,0,1,1,control,722.2217076859007,6.5837158247860925,0.7222217076859007
SUR-01309774-24,2024-07-21,9,2,1,5_9,268.87056921492666,-268.87056921492666,9,5,998502.6644534246,1011479.8677824604,0,1,1,treated,268.87056921492666,5.597942470784223,-0.2688705692149266
SUR-01935351-24,2024-10-22,9,2,0,5_9,199.34104707534863,199.34104707534863,5,9,998571.0388482434,1011456.5547576968,0,1,1,control,199.34104707534863,5.300021149661667,0.1993410470753486
SUR-02318010-24,2024-12-15,9,2,0,5_9,169.57690231989403,169.57690231989403,5,9,998601.4569330462,1011431.9033235608,0,1,1,control,169.57690231989403,5.139186235034985,0.169576902319894
SUR-00958486-24,2024-05-28,9,2,0,9_10,1196.0389123932007,1196.0389123932007,10,9,997939.9886168508,1011425.6149075116,0,1,1,control,1196.0389123932007,7.087606213294587,1.1960389123932007
SUR-00889781-24,2024-05-18,9,2,1,5_9,788.4226405548563,-788.4226405548563,9,5,997981.936508796,1011455.2209589736,0,1,1,treated,788.4226405548563,6.671301843530481,-0.7884226405548563
SUR-01792958-24,2024-10-01,9,2,0,9_10,1581.4159493928623,1581.4159493928623,10,9,997536.1277781824,1011391.8682885256,0,1,1,control,1581.4159493928623,7.366708040059856,1.5814159493928623
SUR-01422231-24,2024-08-08,9,2,1,5_9,1110.2294806709676,-1110.2294806709676,9,5,997660.3603902672,1011352.8213498038,0,1,1,treated,1110.2294806709676,7.013222321569639,-1.1102294806709676
SUR-01042945-24,2024-06-09,9,2,0,5_9,1198.0059245213254,1198.0059245213254,5,9,997572.9851414426,1011408.072880459,0,1,1,control,1198.0059245213254,7.089248096234093,1.1980059245213253
SUR-00078939-25,2025-01-14,9,2,0,9_10,1470.044466241602,1470.044466241602,10,9,997669.2598492804,1011474.6843673596,0,1,1,control,1470.044466241602,7.29372794872485,1.470044466241602
SUR-00181026-25,2025-02-01,9,2,0,9_10,1611.839661757496,1611.839661757496,10,9,997496.5999029172,1011341.81141331,0,1,1,control,1611.839661757496,7.385751669438202,1.6118396617574962
SUR-00388032-25,2025-03-03,9,2,0,5_9,1099.0227540557437,1099.0227540557437,5,9,997671.3496417037,1011459.3012790164,0,1,1,control,1099.0227540557437,7.003086144077741,1.0990227540557438
SUR-00506019-25,2025-03-21,9,2,0,5_9,1202.7451141895351,1202.7451141895351,5,9,997572.5140556014,1011564.0340628552,0,1,1,control,1202.7451141895351,7.0931929042792055,1.2027451141895351
SUR-02156497-24,2024-11-24,9,2,0,9_10,1426.7684757459024,1426.7684757459024,10,9,997757.8365405572,1011607.4008549992,0,1,1,control,1426.7684757459024,7.263867997924143,1.4267684757459025
SUR-02156611-24,2024-11-24,9,2,0,9_10,1426.7684757459024,1426.7684757459024,10,9,997757.8365405572,1011607.4008549992,0,1,1,control,1426.7684757459024,7.263867997924143,1.4267684757459025
SUR-02036988-24,2024-11-06,9,2,0,9_10,1030.7948907293498,1030.7948907293498,10,9,998184.6496242554,1011588.9066167373,0,1,1,control,1030.7948907293498,6.939055176994985,1.0307948907293498
SUR-00295523-25,2025-02-18,9,2,1,5_9,679.1514145282346,-679.1514145282346,9,5,998091.4900192992,1011427.39250473,0,1,1,treated,679.1514145282346,6.522315441807093,-0.6791514145282346
SUR-00296472-25,2025-02-18,9,2,1,5_9,679.1514145282346,-679.1514145282346,9,5,998091.4900192992,1011427.39250473,0,1,1,treated,679.1514145282346,6.522315441807093,-0.6791514145282346
SUR-00296707-25,2025-02-18,9,2,1,5_9,679.1514145282346,-679.1514145282346,9,5,998091.4900192992,1011427.39250473,0,1,1,treated,679.1514145282346,6.522315441807093,-0.6791514145282346
SUR-00204848-25,2025-02-04,9,2,0,5_9,679.1514145282346,679.1514145282346,5,9,998091.4900192992,1011427.39250473,0,1,1,control,679.1514145282346,6.522315441807093,0.6791514145282346
SUR-00674868-25,2025-04-14,9,2,0,9_10,1520.6011099929992,1520.6011099929992,10,9,997574.7891174956,1011229.4523599512,0,1,1,control,1520.6011099929992,7.3275184212815265,1.5206011099929992
SUR-01730574-24,2024-09-21,9,2,0,5_9,1230.2982108379715,1230.2982108379715,5,9,997544.5684765768,1011244.9823027706,0,1,1,control,1230.2982108379715,7.115824347730257,1.2302982108379714
SUR-00696877-25,2025-04-18,9,2,0,9_12,1929.5686380172808,1929.5686380172808,12,9,994039.6024548257,1011643.0610459734,0,1,1,control,1929.5686380172808,7.56556986960075,1.9295686380172807
SUR-00696900-25,2025-04-18,9,2,0,9_12,1929.112575399888,1929.112575399888,12,9,994032.6153601652,1011647.9636737868,0,1,1,control,1929.112575399888,7.5653336094205885,1.929112575399888
SUR-00751804-25,2025-04-27,9,2,0,9_12,804.4825077773428,804.4825077773428,12,9,993994.7798165948,1010310.6006642836,0,1,1,control,804.4825077773428,6.691441486400281,0.8044825077773428
SUR-00634187-25,2025-04-09,9,2,0,9_12,114.65925066214416,114.65925066214416,12,9,993955.816706136,1009526.1611711412,0,1,1,control,114.65925066214416,4.7506483739104,0.1146592506621441
SUR-00482746-25,2025-03-17,9,2,1,9_12,112.10740635293752,-112.10740635293752,9,12,993931.1502585564,1009583.9652639036,0,1,1,treated,112.10740635293752,4.728337865973053,-0.1121074063529375
SUR-00482737-25,2025-03-17,9,2,1,9_12,72.10462352005976,-72.10462352005976,9,12,993911.9307074232,1009532.1802356114,0,1,1,treated,72.10462352005976,4.291891614004007,-0.0721046235200597
SUR-00698852-25,2025-04-18,9,2,0,9_12,1925.1808849805493,1925.1808849805493,12,9,994024.287761714,1011649.5002959848,0,1,1,control,1925.1808849805493,7.563294505383489,1.9251808849805496
SUR-00698862-25,2025-04-18,9,2,0,9_12,1925.1808849805493,1925.1808849805493,12,9,994024.287761714,1011649.5002959848,0,1,1,control,1925.1808849805493,7.563294505383489,1.9251808849805496
SUR-00541390-25,2025-03-26,9,2,1,9_12,1822.2002146454536,-1822.2002146454536,9,12,992609.0004517476,1012635.602987804,0,1,1,treated,1822.2002146454536,7.508348595661532,-1.8222002146454537
